title,company,location,region,employment_type,job_id,posted_date,apply_url,scraped_at,skills,predicted_min,predicted_max,salary_label,engpassberufe_info,is_engpassberuf,language_info,language_level,international_friendly
Informatiker/in,Bayerisches Landesamt für Steuern Dienststelle Nürnberg,"Nürnberg, Mittelfranken",Bayern,,10001-1003160265-S,2026-07-01,https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1003160265-S,2026-06-06 22:29:41,"{""Programming Languages"": [""r"", ""java"", ""python"", ""sql""], ""Cloud & DevOps"": [""git"", ""docker"", ""rest api""]}",62100,107640,€62k - €108k,"{""title"": ""Informatiker/in"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""informatiker"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Informatiker/in"", ""company"": ""Bayerisches Landesamt für Steuern Dienststelle Nürnberg"", ""region"": ""Bayern"", ""language_level"": ""B1"", ""label"": ""B1 — Intermediate"", ""description"": ""Basic German needed for daily communication"", ""emoji"": ""🟡"", ""score"": 0, ""reasons"": [""Company (Bayerisches Landesamt für Steuern Dienststelle Nürnberg) is known to work in English"", ""Company sector typically requires German"", ""Bayern has high concentration of English-speaking workplaces""], ""international_friendly"": true}",B1,True
Data Scientist,Siemens Energy Global GmbH & Co. KG,Berlin,Berlin,,15170-458395528-S,2026-07-01,https://www.arbeitsagentur.de/jobsuche/jobdetail/15170-458395528-S,2026-06-06 22:29:41,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",69300,119700,€69k - €120k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""Siemens Energy Global GmbH & Co. KG"", ""region"": ""Berlin"", ""language_level"": ""A1"", ""label"": ""A1 — Beginner"", ""description"": ""No German required — English fully sufficient"", ""emoji"": ""🟢"", ""score"": -4, ""reasons"": [""Company (Siemens Energy Global GmbH & Co. KG) is known to work in English"", ""Role type (Data Scientist) commonly uses English internationally"", ""Berlin has high concentration of English-speaking workplaces""], ""international_friendly"": true}",A1,True
Data Scientist,Brunel GmbH NL Mannheim,Mannheim,Baden-Württemberg,,12362-TR-282889_610932LS-S,2026-06-01,https://www.arbeitsagentur.de/jobsuche/jobdetail/12362-TR-282889_610932LS-S,2026-06-06 22:29:41,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",61600,106400,€62k - €106k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""Brunel GmbH NL Mannheim"", ""region"": ""Baden-Württemberg"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -1, ""reasons"": [""Role type (Data Scientist) commonly uses English internationally""], ""international_friendly"": true}",A2,True
Data Scientist,HDI AG,Hannover,Niedersachsen,,19376-44096998-410-S,2026-05-11,https://www.arbeitsagentur.de/jobsuche/jobdetail/19376-44096998-410-S,2026-06-06 22:29:41,"{""Programming Languages"": [""python"", ""r"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",53350,92150,€53k - €92k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""HDI AG"", ""region"": ""Niedersachsen"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -1, ""reasons"": [""Role type (Data Scientist) commonly uses English internationally""], ""international_friendly"": true}",A2,True
Data Scientist,REWE Group,Köln,Nordrhein-Westfalen,,12608-1062149-28033-1-S,2026-06-04,https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1062149-28033-1-S,2026-06-06 22:29:41,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",61710,106590,€62k - €107k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""REWE Group"", ""region"": ""Nordrhein-Westfalen"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -1, ""reasons"": [""Role type (Data Scientist) commonly uses English internationally""], ""international_friendly"": true}",A2,True
Data Scientist,ISR Information Products AG,Hamburg,Hamburg,,12336-a26f813j0426272-S,2026-05-13,https://www.arbeitsagentur.de/jobsuche/jobdetail/12336-a26f813j0426272-S,2026-06-06 22:29:41,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",60500,104500,€61k - €105k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""ISR Information Products AG"", ""region"": ""Hamburg"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -2, ""reasons"": [""Role type (Data Scientist) commonly uses English internationally"", ""Hamburg has high concentration of English-speaking workplaces""], ""international_friendly"": true}",A2,True
Data Scientist,HUK-COBURG VVaG,Coburg,Bayern,,10000-1205777943-S,2026-04-22,https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1205777943-S,2026-06-06 22:29:43,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",69575,120175,€70k - €120k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""HUK-COBURG VVaG"", ""region"": ""Bayern"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -2, ""reasons"": [""Role type (Data Scientist) commonly uses English internationally"", ""Bayern has high concentration of English-speaking workplaces""], ""international_friendly"": true}",A2,True
Data Scientist,Noweda Apothekergenossenschaft eG,"Essen, Ruhr",Nordrhein-Westfalen,,19384-938440348-S,2026-05-28,https://www.arbeitsagentur.de/jobsuche/jobdetail/19384-938440348-S,2026-06-06 22:29:43,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",56100,96900,€56k - €97k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""Noweda Apothekergenossenschaft eG"", ""region"": ""Nordrhein-Westfalen"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -1, ""reasons"": [""Role type (Data Scientist) commonly uses English internationally""], ""international_friendly"": true}",A2,True
Datenbankentwickler/in,Deichmann,"Essen, Ruhr",Nordrhein-Westfalen,,13644-304795-S,2026-06-01,https://www.arbeitsagentur.de/jobsuche/jobdetail/13644-304795-S,2026-06-06 22:29:43,"{""Programming Languages"": [""r"", ""sql""], ""Data & Analytics"": [""power bi"", ""tableau""]}",49368,83028,€49k - €83k,"{""title"": ""Datenbankentwickler/in"", ""is_engpassberuf"": false, ""category"": null, ""matched_role"": null, ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 0, ""visa_info"": ""Not on shortage occupation list. Standard EU Blue Card threshold: €58,400/year."", ""badge"": ""⚪ Standard occupation""}",False,"{""title"": ""Datenbankentwickler/in"", ""company"": ""Deichmann"", ""region"": ""Nordrhein-Westfalen"", ""language_level"": ""B1"", ""label"": ""B1 — Intermediate"", ""description"": ""Basic German needed for daily communication"", ""emoji"": ""🟡"", ""score"": 0, ""reasons"": [], ""international_friendly"": true}",B1,True
Informatiker/in,Dirk Rossmann GmbH,Burgwedel,Niedersachsen,,12942-1569949-2-S,2026-06-02,https://www.arbeitsagentur.de/jobsuche/jobdetail/12942-1569949-2-S,2026-06-06 22:29:43,"{""Programming Languages"": [""r"", ""java"", ""python"", ""sql""], ""Cloud & DevOps"": [""git"", ""docker"", ""rest api""]}",43650,75660,€44k - €76k,"{""title"": ""Informatiker/in"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""informatiker"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Informatiker/in"", ""company"": ""Dirk Rossmann GmbH"", ""region"": ""Niedersachsen"", ""language_level"": ""B1"", ""label"": ""B1 — Intermediate"", ""description"": ""Basic German needed for daily communication"", ""emoji"": ""🟡"", ""score"": 0, ""reasons"": [], ""international_friendly"": true}",B1,True
Data Scientist,BORA Lüftungstechnik GmbH,Raubling,Bayern,,10001-1002813882-S,2026-05-11,https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1002813882-S,2026-06-06 22:29:43,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",63250,109250,€63k - €109k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""BORA Lüftungstechnik GmbH"", ""region"": ""Bayern"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -2, ""reasons"": [""Role type (Data Scientist) commonly uses English internationally"", ""Bayern has high concentration of English-speaking workplaces""], ""international_friendly"": true}",A2,True
Data-Warehouse-Analyst/in,compeople,Frankfurt am Main,Hessen,,12811-2154267-S,2026-05-22,https://www.arbeitsagentur.de/jobsuche/jobdetail/12811-2154267-S,2026-06-06 22:29:43,"{""Programming Languages"": [""r""]}",45360,77760,€45k - €78k,"{""title"": ""Data-Warehouse-Analyst/in"", ""is_engpassberuf"": false, ""category"": null, ""matched_role"": null, ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 0, ""visa_info"": ""Not on shortage occupation list. Standard EU Blue Card threshold: €58,400/year."", ""badge"": ""⚪ Standard occupation""}",False,"{""title"": ""Data-Warehouse-Analyst/in"", ""company"": ""compeople"", ""region"": ""Hessen"", ""language_level"": ""B1"", ""label"": ""B1 — Intermediate"", ""description"": ""Basic German needed for daily communication"", ""emoji"": ""🟡"", ""score"": 0, ""reasons"": [], ""international_friendly"": true}",B1,True
Data Scientist,AOK NordWest Die Gesundheitskasse.,Dortmund,Nordrhein-Westfalen,,11858-SDE-100797-STA-S,2026-05-28,https://www.arbeitsagentur.de/jobsuche/jobdetail/11858-SDE-100797-STA-S,2026-06-06 22:29:43,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",56100,96900,€56k - €97k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""AOK NordWest Die Gesundheitskasse."", ""region"": ""Nordrhein-Westfalen"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -1, ""reasons"": [""Role type (Data Scientist) commonly uses English internationally""], ""international_friendly"": true}",A2,True
Data Scientist,Xiller GmbH,"Nürnberg, Mittelfranken",Bayern,,10001-1002662925-S,2026-05-27,https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1002662925-S,2026-06-06 22:29:43,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",63250,109250,€63k - €109k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""Xiller GmbH"", ""region"": ""Bayern"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -2, ""reasons"": [""Role type (Data Scientist) commonly uses English internationally"", ""Bayern has high concentration of English-speaking workplaces""], ""international_friendly"": true}",A2,True
Data Scientist,FERCHAU GmbH Niederlassung Nürnberg City,Neumarkt in der Oberpfalz,Bayern,,12265-488365_JB5154850-S,2026-05-26,https://www.arbeitsagentur.de/jobsuche/jobdetail/12265-488365_JB5154850-S,2026-06-06 22:29:43,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",60087,103787,€60k - €104k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""FERCHAU GmbH Niederlassung Nürnberg City"", ""region"": ""Bayern"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -2, ""reasons"": [""Role type (Data Scientist) commonly uses English internationally"", ""Bayern has high concentration of English-speaking workplaces""], ""international_friendly"": true}",A2,True
Data Scientist,Charisma-Tec GmbH,Stolberg (Rheinland),Nordrhein-Westfalen,,12415-6SHNLM0WSPH5D98E-S,2026-05-19,https://www.arbeitsagentur.de/jobsuche/jobdetail/12415-6SHNLM0WSPH5D98E-S,2026-06-06 22:29:43,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",56100,96900,€56k - €97k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""Charisma-Tec GmbH"", ""region"": ""Nordrhein-Westfalen"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -1, ""reasons"": [""Role type (Data Scientist) commonly uses English internationally""], ""international_friendly"": true}",A2,True
Data Scientist,Brunel GmbH NL Wuppertal,Wuppertal,Nordrhein-Westfalen,,12362-PR-281473_602373LS-S,2026-03-30,https://www.arbeitsagentur.de/jobsuche/jobdetail/12362-PR-281473_602373LS-S,2026-06-06 22:29:43,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",56100,96900,€56k - €97k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""Brunel GmbH NL Wuppertal"", ""region"": ""Nordrhein-Westfalen"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -1, ""reasons"": [""Role type (Data Scientist) commonly uses English internationally""], ""international_friendly"": true}",A2,True
Wirtschaftsinformatiker/in (Hochschule),Zentrum für Arbeit und Bildung Frankenthal gemeinnützige GmbH Personaldienste,Bruchsal,Baden-Württemberg,,10001-1003109050-S,2026-05-21,https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1003109050-S,2026-06-06 22:29:43,"{""Programming Languages"": [""r"", ""java"", ""python"", ""sql""], ""Cloud & DevOps"": [""git"", ""docker"", ""rest api""]}",50400,87360,€50k - €87k,"{""title"": ""Wirtschaftsinformatiker/in (Hochschule)"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""informatiker"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Wirtschaftsinformatiker/in (Hochschule)"", ""company"": ""Zentrum für Arbeit und Bildung Frankenthal gemeinnützige GmbH Personaldienste"", ""region"": ""Baden-Württemberg"", ""language_level"": ""B1"", ""label"": ""B1 — Intermediate"", ""description"": ""Basic German needed for daily communication"", ""emoji"": ""🟡"", ""score"": 0, ""reasons"": [], ""international_friendly"": true}",B1,True
Data Scientist,Delivery Hero SE,,Unknown,,20390-945128721-S,2026-05-31,https://www.arbeitsagentur.de/jobsuche/jobdetail/20390-945128721-S,2026-06-06 22:29:43,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",55000,95000,€55k - €95k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""Delivery Hero SE"", ""region"": ""Unknown"", ""language_level"": ""A1"", ""label"": ""A1 — Beginner"", ""description"": ""No German required — English fully sufficient"", ""emoji"": ""🟢"", ""score"": -3, ""reasons"": [""Company (Delivery Hero SE) is known to work in English"", ""Role type (Data Scientist) commonly uses English internationally""], ""international_friendly"": true}",A1,True
Datenbankentwickler/in,Riverty Group GmbH,Berlin,Berlin,,13644-308410-S,2026-06-02,https://www.arbeitsagentur.de/jobsuche/jobdetail/13644-308410-S,2026-06-06 22:29:43,"{""Programming Languages"": [""r"", ""sql""], ""Data & Analytics"": [""power bi"", ""tableau""]}",46200,77700,€46k - €78k,"{""title"": ""Datenbankentwickler/in"", ""is_engpassberuf"": false, ""category"": null, ""matched_role"": null, ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 0, ""visa_info"": ""Not on shortage occupation list. Standard EU Blue Card threshold: €58,400/year."", ""badge"": ""⚪ Standard occupation""}",False,"{""title"": ""Datenbankentwickler/in"", ""company"": ""Riverty Group GmbH"", ""region"": ""Berlin"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -1, ""reasons"": [""Berlin has high concentration of English-speaking workplaces""], ""international_friendly"": true}",A2,True
Data Scientist,FERCHAU GmbH Niederlassung Mannheim,Ludwigshafen am Rhein,Rheinland-Pfalz,,12265-503440_JB5154578-S,2026-05-25,https://www.arbeitsagentur.de/jobsuche/jobdetail/12265-503440_JB5154578-S,2026-06-06 22:29:43,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",50160,86640,€50k - €87k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""FERCHAU GmbH Niederlassung Mannheim"", ""region"": ""Rheinland-Pfalz"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -1, ""reasons"": [""Role type (Data Scientist) commonly uses English internationally""], ""international_friendly"": true}",A2,True
Data Scientist,energy & meteo systems GmbH,Oldenburg (Oldb),Niedersachsen,,12908-060655535-S,2026-05-26,https://www.arbeitsagentur.de/jobsuche/jobdetail/12908-060655535-S,2026-06-06 22:29:43,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",53350,92150,€53k - €92k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""energy & meteo systems GmbH"", ""region"": ""Niedersachsen"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -1, ""reasons"": [""Role type (Data Scientist) commonly uses English internationally""], ""international_friendly"": true}",A2,True
Data Scientist,HUK-COBURG VVaG,Coburg,Bayern,,10000-1205399933-S,2026-03-27,https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1205399933-S,2026-06-06 22:29:43,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",69575,120175,€70k - €120k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""HUK-COBURG VVaG"", ""region"": ""Bayern"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -2, ""reasons"": [""Role type (Data Scientist) commonly uses English internationally"", ""Bayern has high concentration of English-speaking workplaces""], ""international_friendly"": true}",A2,True
